0087175257,REGION LORRAINE,55
0087272047,REGION DE PARIS-NORD,77
0087276691,REGION DE PARIS-NORD,60
0087387159,REGION NORMANDIE,27
0087594382,REGION POITOU-CHARENTES AQUITAINE,24
0087394288,REGION DE PARIS RIVE GAUCHE,61
0087192666,REGION LORRAINE,54
0087381459,REGION DE PARIS SAINT-LAZARE,78
0087381897,REGION DE PARIS SAINT-LAZARE,78
0087396218,REGION PAYS DE LA LOIRE,72
0087396309,REGION PAYS DE LA LOIRE,72
0087144287,REGION LORRAINE,88
0087345116,REGION NORD PAS DE CALAIS,62
0087681007,REGION DE PARIS-SUD-EST,91
0087313056,REGION PICARDIE,80
0087696617,REGION AUVERGNE,58
0087272286,REGION DE PARIS-NORD,02
0087481820,REGION PAYS DE LA LOIRE,44
0087613802,REGION MIDI PYRENEES,81
0087713537,REGION BOURGOGNE FRANCHE-COMTE,21
0087381863,REGION DE PARIS SAINT-LAZARE,95
0087571430,REGION CENTRE,37
0087594481,REGION LIMOUSIN,19
0087345132,REGION NORD PAS DE CALAIS,62
0087471326,REGION BRETAGNE,35
0087594119,REGION LIMOUSIN,19
0087478180,REGION BRETAGNE,22
0087696146,REGION AUVERGNE,58
0087171769,REGION CHAMPAGNE-ARDENNE,02
0087281402,REGION NORD PAS DE CALAIS,59
0087481804,REGION PAYS DE LA LOIRE,44
0087615120,REGION LANGUEDOC-ROUSSILLON,11
0087116731,REGION DE PARIS-EST,77
0087696831,REGION DE PARIS-SUD-EST,89
0087444232,REGION NORMANDIE,14
0087116301,REGION DE PARIS-EST,77
0087382200,REGION DE PARIS SAINT-LAZARE,92
0087571448,REGION CENTRE,37
0087342063,REGION NORD PAS DE CALAIS,62
0087192211,REGION LORRAINE,57
0087171710,REGION CHAMPAGNE-ARDENNE,51
0087781161,REGION LANGUEDOC-ROUSSILLON,11
0087394494,REGION DE PARIS RIVE GAUCHE,28
0087765180,REGION PROVENCE ALPES COTE D'AZUR,84
0087394221,REGION DE PARIS RIVE GAUCHE,28
0087718270,REGION BOURGOGNE FRANCHE-COMTE,39
0087447110,REGION NORMANDIE,50
0087584516,REGION POITOU-CHARENTES AQUITAINE,33
0087584425,REGION POITOU-CHARENTES AQUITAINE,24
0087721241,REGION RHONE-ALPES,69
0087313544,REGION DE PARIS-NORD,60
0087613232,REGION MIDI PYRENEES,12
0087683649,REGION DE PARIS-SUD-EST,89
0087725713,REGION BOURGOGNE FRANCHE-COMTE,71
0087116772,REGION DE PARIS-EST,77
0087276006,REGION DE PARIS-NORD,60
0087723502,REGION RHONE-ALPES,69
0087296152,REGION PICARDIE,02
0087271593,REGION DE PARIS-NORD,60
0087761783,REGION RHONE-ALPES,26
0087608802,REGION DE PARIS-SUD-EST,94
0087396226,REGION PAYS DE LA LOIRE,72
0087286716,REGION NORD PAS DE CALAIS,59
0087672600,REGION POITOU-CHARENTES AQUITAINE,64
0087281055,REGION NORD PAS DE CALAIS,59
0087753491,REGION PROVENCE ALPES COTE D'AZUR,13
0087756338,REGION PROVENCE ALPES COTE D'AZUR,06
0087271874,REGION DE PARIS-NORD,02
0087116640,REGION DE PARIS-EST,77
0087491266,REGION POITOU-CHARENTES AQUITAINE,33
0087755355,REGION PROVENCE ALPES COTE D'AZUR,83
0087481457,REGION PAYS DE LA LOIRE,85
0087342410,REGION NORD PAS DE CALAIS,62
0087142125,REGION LORRAINE,52
0087741074,REGION ALPES,01
0087214551,REGION ALSACE,67
0087214213,REGION ALSACE,67
0087615484,REGION MIDI PYRENEES,81
0087271536,REGION DE PARIS-NORD,77
0087575126,REGION POITOU-CHARENTES AQUITAINE,86
0087182253,REGION ALSACE,68
0087718312,REGION BOURGOGNE FRANCHE-COMTE,25
0087317081,REGION NORD PAS DE CALAIS,62
0087315044,REGION PICARDIE,80
0087721449,REGION RHONE-ALPES,69
0087721480,REGION RHONE-ALPES,69
0087734673,REGION AUVERGNE,43
0087673202,REGION POITOU-CHARENTES AQUITAINE,40
0087696484,REGION AUVERGNE,58
0087613174,REGION MIDI PYRENEES,46
0087718429,REGION BOURGOGNE FRANCHE-COMTE,25
0087343459,REGION NORD PAS DE CALAIS,59
0087297143,REGION PICARDIE,02
0087212183,REGION ALSACE,67
0087276345,REGION DE PARIS-NORD,95
0087172064,REGION CHAMPAGNE-ARDENNE,08
0087761841,REGION RHONE-ALPES,26
0087215665,REGION ALSACE,67
0087415018,REGION NORMANDIE,76
0087141812,REGION LORRAINE,54
0087611681,REGION MIDI PYRENEES,82
0087694695,REGION BOURGOGNE FRANCHE-COMTE,71
0087713040,REGION BOURGOGNE FRANCHE-COMTE,21
0087713008,REGION BOURGOGNE FRANCHE-COMTE,21
0087478164,REGION BRETAGNE,22
0087478040,REGION BRETAGNE,35
0087474015,REGION BRETAGNE,29
0087575191,REGION POITOU-CHARENTES AQUITAINE,86
0087444414,REGION NORMANDIE,14
0087337378,REGION NORMANDIE,14
0087478073,REGION BRETAGNE,35
0087713412,REGION BOURGOGNE FRANCHE-COMTE,39
0087141119,REGION LORRAINE,54
0087718213,REGION BOURGOGNE FRANCHE-COMTE,39
0087396200,REGION PAYS DE LA LOIRE,72
0087721738,REGION RHONE-ALPES,69
0087316109,REGION PICARDIE,80
0087276436,REGION DE PARIS-NORD,95
0087696427,REGION AUVERGNE,03
0087295774,REGION NORD PAS DE CALAIS,59
0087286435,REGION NORD PAS DE CALAIS,59
0087172239,REGION CHAMPAGNE-ARDENNE,08
0087481721,REGION PAYS DE LA LOIRE,44
0087142273,REGION CHAMPAGNE-ARDENNE,52
0087764290,REGION RHONE-ALPES,26
0087684233,REGION DE PARIS-SUD-EST,45
0087214338,REGION ALSACE,67
0087171512,REGION CHAMPAGNE-ARDENNE,51
0087345009,REGION NORD PAS DE CALAIS,59
0087545525,REGION DE PARIS RIVE GAUCHE,91
0087540179,REGION DE PARIS RIVE GAUCHE,91
0087345165,REGION NORD PAS DE CALAIS,62
0087595280,REGION POITOU-CHARENTES AQUITAINE,24
0087271403,REGION DE PARIS-NORD,93
0087756775,REGION PROVENCE ALPES COTE D'AZUR,06
0087476770,REGION PAYS DE LA LOIRE,44
0087316075,REGION PICARDIE,80
0087393488,REGION DE PARIS RIVE GAUCHE,28
0087212357,REGION ALSACE,67
0087571612,REGION CENTRE,37
0087281006,REGION NORD PAS DE CALAIS,59
0087214536,REGION ALSACE,67
0087641449,REGION AUVERGNE,63
0087214544,REGION ALSACE,67
0087281469,REGION NORD PAS DE CALAIS,59
0087214106,REGION ALSACE,67
0087725895,REGION ALPES,38
0087710731,REGION BOURGOGNE FRANCHE-COMTE,25
0087396564,REGION PAYS DE LA LOIRE,72
0087276394,REGION DE PARIS-NORD,95
0087484113,REGION PAYS DE LA LOIRE,49
0087721506,REGION RHONE-ALPES,69
0087594168,REGION LIMOUSIN,19
0087545475,REGION DE PARIS RIVE GAUCHE,91
0087597153,REGION LIMOUSIN,36
0087214239,REGION ALSACE,67
0087141200,REGION LORRAINE,54
0087411173,REGION NORMANDIE,76
0087784207,REGION LANGUEDOC-ROUSSILLON,66
0087144436,REGION LORRAINE,88
0087763466,REGION PROVENCE ALPES COTE D'AZUR,05
0087116046,REGION DE PARIS-EST,77
0087276022,REGION DE PARIS-NORD,95
0087287276,REGION NORD PAS DE CALAIS,59
0087765826,REGION PROVENCE ALPES COTE D'AZUR,84
0087214528,REGION ALSACE,67
0087575357,REGION POITOU-CHARENTES AQUITAINE,86
0087171553,REGION CHAMPAGNE-ARDENNE,51
0087394114,REGION DE PARIS RIVE GAUCHE,28
0087214221,REGION ALSACE,67
0087741280,REGION ALPES,73
0087144006,REGION LORRAINE,88
0087697300,REGION DE PARIS-NORD,93
0087271122,REGION DE PARIS-NORD,93
0087545228,REGION DE PARIS RIVE GAUCHE,91
0087697292,REGION DE PARIS-NORD,93
0087271148,REGION DE PARIS-NORD,93
0087276147,REGION DE PARIS-NORD,95
0087386763,REGION DE PARIS SAINT-LAZARE,78
0087413732,REGION NORMANDIE,76
0087381418,REGION DE PARIS SAINT-LAZARE,95
0087590356,REGION PAYS DE LA LOIRE,44
0087534131,REGION DE PARIS-NORD,95
0087276055,REGION DE PARIS-NORD,95
0087276584,REGION DE PARIS-NORD,95
0087784843,REGION LANGUEDOC-ROUSSILLON,66
0087214148,REGION ALSACE,67
0087116327,REGION DE PARIS-EST,77
0087611707,REGION MIDI PYRENEES,31
0087345496,REGION NORD PAS DE CALAIS,59
0087272096,REGION DE PARIS-NORD,60
0087281113,REGION NORD PAS DE CALAIS,59
0087681601,REGION DE PARIS-SUD-EST,91
0087784827,REGION LANGUEDOC-ROUSSILLON,66
0087313387,REGION DE PARIS-NORD,60
0087722579,REGION RHONE-ALPES,38
0087571422,REGION CENTRE,37
0087175794,REGION LORRAINE,55
0087413328,REGION NORMANDIE,76
0087718536,REGION BOURGOGNE FRANCHE-COMTE,25
0087545137,REGION DE PARIS RIVE GAUCHE,91
0087694141,REGION BOURGOGNE FRANCHE-COMTE,71
0087317065,REGION NORD PAS DE CALAIS,62
0087683201,REGION DE PARIS-SUD-EST,89
0087144642,REGION LORRAINE,88
0087545145,REGION DE PARIS RIVE GAUCHE,91
0087484154,REGION PAYS DE LA LOIRE,49
0087317537,REGION PICARDIE,76
0087745679,REGION ALPES,74
0087387001,REGION NORMANDIE,27
0087478552,REGION PAYS DE LA LOIRE,53
0087681361,REGION DE PARIS-SUD-EST,91
0087681387,REGION DE PARIS-SUD-EST,91
0087592881,REGION POITOU-CHARENTES AQUITAINE,16
0087592121,REGION LIMOUSIN,87
0087756387,REGION PROVENCE ALPES COTE D'AZUR,06
0087342527,REGION NORD PAS DE CALAIS,62
0087193516,REGION LORRAINE,57
0087116277,REGION DE PARIS-EST,77
0087193524,REGION LORRAINE,57
0087576173,REGION CENTRE,41
0087193359,REGION LORRAINE,57
0087413542,REGION NORMANDIE,76
0087212266,REGION ALSACE,67
0087182626,REGION ALSACE,68
0087597849,REGION LIMOUSIN,23
0087611962,REGION MIDI PYRENEES,31
0087172874,REGION CHAMPAGNE-ARDENNE,08
0087684241,REGION DE PARIS-SUD-EST,45
0087313742,REGION PICARDIE,60
0087726877,REGION RHONE-ALPES,42
0087722538,REGION RHONE-ALPES,69
0087613091,REGION MIDI PYRENEES,46
0087726729,REGION RHONE-ALPES,42
0087171330,REGION CHAMPAGNE-ARDENNE,51
0087296871,REGION PICARDIE,02
0087181040,REGION ALSACE,68
0087448001,REGION NORMANDIE,61
0087721563,REGION RHONE-ALPES,69
0087725663,REGION BOURGOGNE FRANCHE-COMTE,71
0087696633,REGION AUVERGNE,58
0087576108,REGION CENTRE,18
0087611616,REGION MIDI PYRENEES,09
0087447649,REGION NORMANDIE,50
0087775379,REGION LANGUEDOC-ROUSSILLON,30
0087784819,REGION LANGUEDOC-ROUSSILLON,66
0087682427,REGION DE PARIS-SUD-EST,77
0087682211,REGION DE PARIS-SUD-EST,77
0087713586,REGION BOURGOGNE FRANCHE-COMTE,71
0087756858,REGION PROVENCE ALPES COTE D'AZUR,06
0087393405,REGION DE PARIS RIVE GAUCHE,78
0087141051,REGION LORRAINE,54
0087784769,REGION LANGUEDOC-ROUSSILLON,66
0087193003,REGION LORRAINE,57
0087313833,REGION PICARDIE,60
0087485326,REGION POITOU-CHARENTES AQUITAINE,79
0087753442,REGION PROVENCE ALPES COTE D'AZUR,13
0087413377,REGION NORMANDIE,76
0087214734,REGION ALSACE,67
0087141036,REGION LORRAINE,54
0087471201,REGION BRETAGNE,35
0087486316,REGION PAYS DE LA LOIRE,85
0087313841,REGION PICARDIE,60
0087342204,REGION NORD PAS DE CALAIS,62
0087696229,REGION AUVERGNE,58
0087295048,REGION NORD PAS DE CALAIS,59
0087726737,REGION RHONE-ALPES,42
0087417444,REGION CHAMPAGNE-ARDENNE,51
0087722702,REGION RHONE-ALPES,69
0087276071,REGION DE PARIS-NORD,95
0087718304,REGION BOURGOGNE FRANCHE-COMTE,25
0087715136,REGION BOURGOGNE FRANCHE-COMTE,25
0087113894,REGION DE PARIS-EST,93
0087757500,REGION PROVENCE ALPES COTE D'AZUR,83
0087757518,REGION PROVENCE ALPES COTE D'AZUR,83
0087444182,REGION NORMANDIE,14
0087276659,REGION DE PARIS-NORD,95
0087296293,REGION PICARDIE,02
0087574533,REGION CENTRE,41
0087286641,REGION NORD PAS DE CALAIS,59
0087342212,REGION NORD PAS DE CALAIS,62
0087592360,REGION LIMOUSIN,87
0087142240,REGION CHAMPAGNE-ARDENNE,52
0087741629,REGION ALPES,73
0087773556,REGION LANGUEDOC-ROUSSILLON,34
0087141077,REGION LORRAINE,54
0087473876,REGION BRETAGNE,22
0087172098,REGION CHAMPAGNE-ARDENNE,08
0087324095,REGION POITOU-CHARENTES AQUITAINE,86
0087765446,REGION PROVENCE ALPES COTE D'AZUR,84
0087113514,REGION DE PARIS-EST,93
0087615252,REGION MIDI PYRENEES,81
0087415620,REGION NORMANDIE,27
0087775130,REGION LANGUEDOC-ROUSSILLON,30
0087497461,REGION MIDI PYRENEES,31
0087694638,REGION BOURGOGNE FRANCHE-COMTE,71
0087212332,REGION ALSACE,67
0087672618,REGION POITOU-CHARENTES AQUITAINE,64
0087191742,REGION LORRAINE,57
0087732404,REGION AUVERGNE,03
0087313262,REGION DE PARIS-NORD,60
0087763003,REGION PROVENCE ALPES COTE D'AZUR,05
0087393439,REGION DE PARIS RIVE GAUCHE,78
0087382259,REGION DE PARIS SAINT-LAZARE,92
0087691436,REGION AUVERGNE,58
0087751420,REGION PROVENCE ALPES COTE D'AZUR,13
0087584235,REGION POITOU-CHARENTES AQUITAINE,24
0087113860,REGION DE PARIS-EST,93
0087381566,REGION DE PARIS SAINT-LAZARE,78
0087276196,REGION DE PARIS-NORD,95
0087491225,REGION POITOU-CHARENTES AQUITAINE,33
0087393348,REGION DE PARIS RIVE GAUCHE,78
0087582403,REGION POITOU-CHARENTES AQUITAINE,33
0087212258,REGION ALSACE,67
0087713842,REGION BOURGOGNE FRANCHE-COMTE,21
0087694653,REGION BOURGOGNE FRANCHE-COMTE,71
0087775791,REGION LANGUEDOC-ROUSSILLON,30
0087713313,REGION BOURGOGNE FRANCHE-COMTE,21
0087271205,REGION DE PARIS-NORD,92
0087775213,REGION LANGUEDOC-ROUSSILLON,30
0087171587,REGION CHAMPAGNE-ARDENNE,51
0087214254,REGION ALSACE,67
0087734046,REGION AUVERGNE,63
0087476309,REGION BRETAGNE,56
0087713503,REGION BOURGOGNE FRANCHE-COMTE,21
0087684290,REGION DE PARIS-SUD-EST,45
0087576876,REGION CENTRE,41
0087594325,REGION LIMOUSIN,46
0087718577,REGION BOURGOGNE FRANCHE-COMTE,25
0087694869,REGION BOURGOGNE FRANCHE-COMTE,71
0087611772,REGION MIDI PYRENEES,32
0087582858,REGION POITOU-CHARENTES AQUITAINE,33
0087381244,REGION DE PARIS SAINT-LAZARE,27
0087172130,REGION CHAMPAGNE-ARDENNE,08
0087722405,REGION RHONE-ALPES,69
0087722439,REGION RHONE-ALPES,69
0087415349,REGION NORMANDIE,27
0087757641,REGION PROVENCE ALPES COTE D'AZUR,06
0087618082,REGION MIDI PYRENEES,82
0087747477,REGION ALPES,38
0087755397,REGION PROVENCE ALPES COTE D'AZUR,83
0087481432,REGION PAYS DE LA LOIRE,44
0087613141,REGION MIDI PYRENEES,46
0087473801,REGION BRETAGNE,22
0087381293,REGION NORMANDIE,76
0087276246,REGION DE PARIS-NORD,95
0087214270,REGION ALSACE,67
0087212241,REGION ALSACE,67
0087181131,REGION ALSACE,68
0087615377,REGION MIDI PYRENEES,31
0087613059,REGION MIDI PYRENEES,46
0087681353,REGION DE PARIS-SUD-EST,91
0087281311,REGION NORD PAS DE CALAIS,59
0087313734,REGION PICARDIE,60
0087447680,REGION NORMANDIE,50
0087757724,REGION PROVENCE ALPES COTE D'AZUR,06
0087281246,REGION NORD PAS DE CALAIS,59
0087393645,REGION DE PARIS RIVE GAUCHE,91
0087747006,REGION ALPES,38
0087747402,REGION ALPES,38
0087214593,REGION ALSACE,67
0087746107,REGION ALPES,73
0087741611,REGION ALPES,73
0087116012,REGION DE PARIS-EST,77
0087681379,REGION DE PARIS-SUD-EST,91
0087722298,REGION RHONE-ALPES,69
0087611673,REGION MIDI PYRENEES,82
0087746248,REGION ALPES,74
0087276592,REGION DE PARIS-NORD,95
0087276360,REGION DE PARIS-NORD,95
0087116269,REGION DE PARIS-EST,77
0087597609,REGION LIMOUSIN,23
0087673459,REGION POITOU-CHARENTES AQUITAINE,64
0087471151,REGION BRETAGNE,35
0087171736,REGION CHAMPAGNE-ARDENNE,02
0087545129,REGION DE PARIS RIVE GAUCHE,91
0087474296,REGION BRETAGNE,29
0087473207,REGION BRETAGNE,22
0087582619,REGION POITOU-CHARENTES AQUITAINE,33
0087213223,REGION ALSACE,67
0087182386,REGION ALSACE,68
0087182089,REGION ALSACE,68
0087297523,REGION NORD PAS DE CALAIS,59
0087191114,REGION LORRAINE,57
0087213058,REGION ALSACE,67
0087673640,REGION POITOU-CHARENTES AQUITAINE,64
0087565143,REGION PROVENCE ALPES COTE D'AZUR,06
0087590331,REGION PAYS DE LA LOIRE,44
0087313494,REGION PICARDIE,80
0087342261,REGION NORD PAS DE CALAIS,62
0087313114,REGION PICARDIE,80
0087413302,REGION NORMANDIE,76
0087413708,REGION NORMANDIE,76
0087181024,REGION ALSACE,68
0087192724,REGION LORRAINE,54
0087286096,REGION NORD PAS DE CALAIS,59
0087281899,REGION DE PARIS-EST,75
0087313882,REGION NORD PAS DE CALAIS,80
0087295568,REGION NORD PAS DE CALAIS,59
0087191239,REGION LORRAINE,57
0087172106,REGION CHAMPAGNE-ARDENNE,08
0087286302,REGION NORD PAS DE CALAIS,59
0087214627,REGION ALSACE,67
0087316398,REGION DE PARIS-NORD,60
0087316059,REGION PICARDIE,80
0087286062,REGION NORD PAS DE CALAIS,59
0087677005,REGION POITOU-CHARENTES AQUITAINE,64
0087345157,REGION NORD PAS DE CALAIS,62
0087476259,REGION BRETAGNE,56
0087193672,REGION LORRAINE,67
0087381889,REGION DE PARIS SAINT-LAZARE,95
0087313692,REGION DE PARIS-NORD,60
0087184507,REGION ALSACE,70
0087682435,REGION DE PARIS-SUD-EST,77
0087313585,REGION DE PARIS-NORD,60
0087193383,REGION LORRAINE,57
0087212340,REGION ALSACE,67
0087182329,REGION ALSACE,68
0087317107,REGION NORD PAS DE CALAIS,62
0087317222,REGION NORD PAS DE CALAIS,62
0087191163,REGION LORRAINE,57
0087295063,REGION NORD PAS DE CALAIS,02
0087324335,REGION NORD PAS DE CALAIS,02
0087212167,REGION ALSACE,67
0087213413,REGION ALSACE,67
0087338517,REGION ALSACE,67
0087213686,REGION ALSACE,67
0087213447,REGION ALSACE,67
0087193276,REGION LORRAINE,57
0087191692,REGION LORRAINE,54
0087393462,REGION DE PARIS RIVE GAUCHE,78
0087141473,REGION LORRAINE,54
0087386409,REGION DE PARIS SAINT-LAZARE,78
0087444406,REGION NORMANDIE,14
0087193540,REGION LORRAINE,57
0087641217,REGION AUVERGNE,03
0087755629,REGION PROVENCE ALPES COTE D'AZUR,83
0087144089,REGION LORRAINE,88
0087215103,REGION LORRAINE,54
0087393561,REGION DE PARIS RIVE GAUCHE,91
0087784561,REGION LANGUEDOC-ROUSSILLON,66
0087182204,REGION ALSACE,68
0087394437,REGION DE PARIS RIVE GAUCHE,28
0087696450,REGION AUVERGNE,58
0087303875,REGION ALSACE,68
0087575134,REGION POITOU-CHARENTES AQUITAINE,86
0087484360,REGION PAYS DE LA LOIRE,49
0087213785,REGION ALSACE,67
0087393033,REGION DE PARIS RIVE GAUCHE,75
0087713859,REGION BOURGOGNE FRANCHE-COMTE,21
0087342279,REGION NORD PAS DE CALAIS,62
0087116616,REGION DE PARIS-EST,77
0087481622,REGION PAYS DE LA LOIRE,44
0087734202,REGION AUVERGNE,63
0087381574,REGION DE PARIS SAINT-LAZARE,78
0087597062,REGION LIMOUSIN,36
0087393306,REGION DE PARIS RIVE GAUCHE,92
0087393074,REGION DE PARIS RIVE GAUCHE,92
0087753418,REGION PROVENCE ALPES COTE D'AZUR,13
0087577403,REGION POITOU-CHARENTES AQUITAINE,86
0087545301,REGION DE PARIS RIVE GAUCHE,94
0087345397,REGION NORD PAS DE CALAIS,59
0087413716,REGION NORMANDIE,76
0087471334,REGION BRETAGNE,35
0087491472,REGION POITOU-CHARENTES AQUITAINE,16
0087747535,REGION ALPES,38
0087141010,REGION LORRAINE,54
0087575217,REGION POITOU-CHARENTES AQUITAINE,86
0087272013,REGION DE PARIS-NORD,60
0087393066,REGION DE PARIS RIVE GAUCHE,75
0087295014,REGION NORD PAS DE CALAIS,59
0087191700,REGION LORRAINE,54
0087683243,REGION DE PARIS-SUD-EST,89
0087172031,REGION CHAMPAGNE-ARDENNE,08
0087175091,REGION CHAMPAGNE-ARDENNE,52
0087784710,REGION LANGUEDOC-ROUSSILLON,66
0087171314,REGION CHAMPAGNE-ARDENNE,51
0087491142,REGION POITOU-CHARENTES AQUITAINE,17
0087571885,REGION CENTRE,37
0087394155,REGION DE PARIS RIVE GAUCHE,28
0087393512,REGION DE PARIS RIVE GAUCHE,78
0087757666,REGION PROVENCE ALPES COTE D'AZUR,06
0087545244,REGION DE PARIS RIVE GAUCHE,91
0087381558,REGION DE PARIS SAINT-LAZARE,78
0087193664,REGION LORRAINE,57
0087159947,REGION BRETAGNE,35
0087476432,REGION BRETAGNE,56
0087474213,REGION BRETAGNE,29
0087212324,REGION ALSACE,67
0087191619,REGION LORRAINE,57
0087214114,REGION ALSACE,67
0087338525,REGION ALSACE,67
0087182642,REGION ALSACE,68
0087213660,REGION ALSACE,67
0087113886,REGION DE PARIS-EST,93
0087444638,REGION NORMANDIE,61
0087592634,REGION LIMOUSIN,87
0087721431,REGION RHONE-ALPES,69
0087763557,REGION PROVENCE ALPES COTE D'AZUR,05
0087751529,REGION PROVENCE ALPES COTE D'AZUR,06
0087756809,REGION PROVENCE ALPES COTE D'AZUR,06
0087751602,REGION PROVENCE ALPES COTE D'AZUR,13
0087382473,REGION DE PARIS SAINT-LAZARE,78
0087486126,REGION PAYS DE LA LOIRE,85
0087471060,REGION BRETAGNE,35
0087718528,REGION BOURGOGNE FRANCHE-COMTE,25
0087611517,REGION MIDI PYRENEES,09
0087276527,REGION DE PARIS-NORD,95
0087761239,REGION RHONE-ALPES,38
0087611806,REGION MIDI PYRENEES,32
0087765479,REGION PROVENCE ALPES COTE D'AZUR,84
0087184572,REGION ALSACE,25
0087476275,REGION BRETAGNE,56
0087595595,REGION POITOU-CHARENTES AQUITAINE,24
0087635581,REGION PROVENCE ALPES COTE D'AZUR,13
0087271171,REGION DE PARIS-NORD,95
0087481069,REGION PAYS DE LA LOIRE,44
0087342436,REGION NORD PAS DE CALAIS,59
0087775171,REGION LANGUEDOC-ROUSSILLON,48
0087481697,REGION PAYS DE LA LOIRE,44
0087481754,REGION PAYS DE LA LOIRE,44
0087481267,REGION PAYS DE LA LOIRE,44
0087487843,REGION PAYS DE LA LOIRE,49
0087387142,REGION NORMANDIE,27
0087276287,REGION DE PARIS-NORD,60
0087297085,REGION PICARDIE,02
0087756874,REGION PROVENCE ALPES COTE D'AZUR,06
0087751271,REGION PROVENCE ALPES COTE D'AZUR,04
0087471094,REGION BRETAGNE,35
0087595215,REGION POITOU-CHARENTES AQUITAINE,24
0087382432,REGION DE PARIS SAINT-LAZARE,78
0087486308,REGION PAYS DE LA LOIRE,85
0087590364,REGION PAYS DE LA LOIRE,44
0087543371,REGION CENTRE,45
0087481564,REGION PAYS DE LA LOIRE,44
0087571802,REGION CENTRE,37
0087696195,REGION AUVERGNE,58
0087715391,REGION BOURGOGNE FRANCHE-COMTE,39
0087574251,REGION CENTRE,41
0087751784,REGION PROVENCE ALPES COTE D'AZUR,13
0087694737,REGION BOURGOGNE FRANCHE-COMTE,71
0087592501,REGION POITOU-CHARENTES AQUITAINE,24
0087271304,REGION DE PARIS-NORD,93
0087753541,REGION PROVENCE ALPES COTE D'AZUR,13
0087755611,REGION PROVENCE ALPES COTE D'AZUR,83
0087485474,REGION POITOU-CHARENTES AQUITAINE,79
0087481689,REGION PAYS DE LA LOIRE,44
0087382218,REGION DE PARIS SAINT-LAZARE,92
0087731430,REGION DE PARIS SAINT-LAZARE,92
0087009696,REGION CENTRE,37
0087313239,REGION PICARDIE,80
0087296632,REGION PICARDIE,02
0087681452,REGION DE PARIS-SUD-EST,91
0087396325,REGION PAYS DE LA LOIRE,72
0087576082,REGION CENTRE,41
0087116673,REGION DE PARIS-EST,02
0087543124,REGION CENTRE,45
0087116517,REGION DE PARIS-EST,77
0087286427,REGION NORD PAS DE CALAIS,59
0087474221,REGION BRETAGNE,29
0087726232,REGION RHONE-ALPES,42
0087757740,REGION PROVENCE ALPES COTE D'AZUR,06
0087478081,REGION BRETAGNE,35
0087381871,REGION DE PARIS SAINT-LAZARE,95
0087755306,REGION PROVENCE ALPES COTE D'AZUR,83
0087386003,REGION DE PARIS SAINT-LAZARE,92
0087584755,REGION POITOU-CHARENTES AQUITAINE,33
0087478099,REGION BRETAGNE,35
0087775254,REGION LANGUEDOC-ROUSSILLON,30
0087682476,REGION DE PARIS-SUD-EST,77
0087491274,REGION POITOU-CHARENTES AQUITAINE,33
0087576470,REGION CENTRE,18
0087396036,REGION PAYS DE LA LOIRE,72
0087481416,REGION PAYS DE LA LOIRE,44
0087478156,REGION BRETAGNE,22
0087582635,REGION POITOU-CHARENTES AQUITAINE,33
0087592337,REGION LIMOUSIN,87
0087746842,REGION ALPES,74
0087775247,REGION LANGUEDOC-ROUSSILLON,30
0087394254,REGION DE PARIS RIVE GAUCHE,28
0087286187,REGION NORD PAS DE CALAIS,59
0087691394,REGION AUVERGNE,58
0087473124,REGION BRETAGNE,22
0087571513,REGION CENTRE,37
0087487884,REGION PAYS DE LA LOIRE,49
0087592808,REGION LIMOUSIN,87
0087486423,REGION PAYS DE LA LOIRE,85
0087485508,REGION POITOU-CHARENTES AQUITAINE,79
0087545459,REGION DE PARIS RIVE GAUCHE,91
0087755314,REGION PROVENCE ALPES COTE D'AZUR,83
0087751743,REGION PROVENCE ALPES COTE D'AZUR,13
0087164798,REGION DE PARIS-NORD,93
0087751719,REGION PROVENCE ALPES COTE D'AZUR,13
0087592295,REGION LIMOUSIN,87
0087484337,REGION PAYS DE LA LOIRE,49
0087334508,REGION BRETAGNE,35
0087753574,REGION PROVENCE ALPES COTE D'AZUR,13
0087582866,REGION POITOU-CHARENTES AQUITAINE,33
0087726703,REGION RHONE-ALPES,42
0087594416,REGION LIMOUSIN,19
0087715144,REGION BOURGOGNE FRANCHE-COMTE,25
0087474262,REGION BRETAGNE,29
0087746305,REGION ALPES,74
0087486019,REGION PAYS DE LA LOIRE,85
0087583427,REGION POITOU-CHARENTES AQUITAINE,16
0087485003,REGION POITOU-CHARENTES AQUITAINE,17
0087437798,REGION POITOU-CHARENTES AQUITAINE,17
0087755264,REGION PROVENCE ALPES COTE D'AZUR,83
0087592378,REGION LIMOUSIN,23
0087396366,REGION PAYS DE LA LOIRE,72
0087394403,REGION DE PARIS RIVE GAUCHE,28
0087582643,REGION POITOU-CHARENTES AQUITAINE,33
0087721548,REGION RHONE-ALPES,69
0087723478,REGION RHONE-ALPES,38
0087575183,REGION POITOU-CHARENTES AQUITAINE,86
0087756767,REGION PROVENCE ALPES COTE D'AZUR,06
0087723577,REGION RHONE-ALPES,01
0087723395,REGION RHONE-ALPES,38
0087393256,REGION DE PARIS RIVE GAUCHE,78
0087641191,REGION AUVERGNE,03
0087611459,REGION MIDI PYRENEES,82
0087394171,REGION DE PARIS RIVE GAUCHE,28
0087212316,REGION ALSACE,67
0087611129,REGION MIDI PYRENEES,31
