temperature_moyenne,nb_lost_item
15.083333333333334,8
15.087499999999999,22
15.0875,64
15.087500000000002,6
15.099999999999998,2
15.1,110
15.100000000000001,47
15.112499999999999,3
15.1125,119
15.114285714285712,3
15.124999999999998,21
15.125,50
15.125000000000002,23
15.137499999999998,11
15.1375,93
15.137500000000001,33
15.137500000000003,20
15.139999999999997,1
15.149999999999997,7
15.149999999999999,89
15.15,30
15.150000000000002,34
15.157142857142857,2
15.162499999999998,6
15.1625,92
15.162500000000001,84
15.171428571428573,1
15.174999999999997,1
15.174999999999999,30
15.175,49
15.175000000000002,2
15.185714285714285,13
15.187499999999998,16
15.1875,59
15.187500000000002,22
15.199999999999998,4
15.2,111
15.200000000000001,32
15.200000000000003,5
15.212499999999997,3
15.212499999999999,55
15.2125,28
15.212500000000002,2
15.224999999999998,32
15.225,51
15.225000000000001,35
15.225000000000003,15
15.237499999999997,7
15.237499999999999,27
15.2375,60
15.237500000000002,12
15.242857142857142,7
15.242857142857144,11
15.249999999999998,20
15.25,119
15.250000000000002,51
15.257142857142856,3
15.2625,68
15.262500000000001,57
15.262500000000003,1
15.27142857142857,1
15.274999999999997,11
15.274999999999999,47
15.275,94
15.275000000000002,20
15.287499999999998,3
15.2875,31
15.287500000000001,86
15.299999999999997,20
15.299999999999999,25
15.3,32
15.300000000000002,16
15.312499999999998,15
15.3125,95
15.312500000000002,24
15.324999999999996,5
15.324999999999998,2
15.325,44
15.325000000000001,53
15.325000000000003,21
15.333333333333334,1
15.337499999999999,52
15.3375,63
15.337500000000002,28
15.349999999999998,23
15.35,69
15.350000000000001,45
15.362499999999999,45
15.3625,38
15.374999999999996,13
15.374999999999998,2
15.375,160
15.375000000000002,21
15.387499999999998,1
15.3875,76
15.387500000000001,48
15.387500000000003,1
15.399999999999999,58
15.4,77
15.400000000000002,22
15.412499999999998,31
15.4125,62
15.412500000000001,60
15.414285714285715,5
15.424999999999997,10
15.424999999999999,27
15.425,72
15.425000000000002,19
15.428571428571429,7
15.437499999999998,15
15.4375,45
15.437500000000002,16
15.449999999999998,2
15.45,36
15.450000000000001,23
15.450000000000003,6
15.457142857142856,22
15.462499999999999,94
15.4625,45
15.462500000000002,65
15.475,35
15.475000000000001,61
15.487499999999997,17
15.487499999999999,65
15.4875,113
15.499999999999998,10
15.5,45
15.500000000000002,7
15.512499999999998,5
15.5125,119
15.512500000000001,110
15.512500000000003,51
15.524999999999999,78
15.525,43
15.525000000000002,11
15.537499999999998,3
15.5375,46
15.537500000000001,60
15.542857142857143,1
15.549999999999999,66
15.55,89
15.550000000000002,23
15.562499999999996,2
15.562499999999998,23
15.5625,64
15.562500000000002,25
15.566666666666668,5
15.571428571428571,11
15.574999999999998,4
15.575,116
15.575000000000001,46
15.585714285714285,7
15.585714285714287,1
15.587499999999999,48
15.5875,93
15.587500000000002,25
15.599999999999998,38
15.6,50
15.600000000000001,58
15.612499999999997,8
15.612499999999999,77
15.6125,41
15.624999999999998,31
15.625,58
15.625000000000002,5
15.628571428571428,4
15.633333333333335,1
15.637499999999996,12
15.637499999999998,20
15.6375,51
15.637500000000001,44
15.642857142857142,8
15.642857142857144,2
15.649999999999999,190
15.65,64
15.650000000000002,60
15.657142857142857,6
15.662499999999998,11
15.6625,77
15.662500000000001,81
15.662500000000003,7
15.671428571428573,2
15.674999999999999,59
15.675,80
15.675000000000002,8
15.687499999999998,6
15.6875,68
15.687500000000002,11
15.699999999999998,14
15.7,56
15.700000000000001,52
15.712499999999999,65
15.7125,70
15.712500000000002,7
15.725,83
15.725000000000001,68
15.737499999999997,26
15.737499999999999,63
15.7375,65
15.737500000000002,15
15.749999999999998,40
15.75,176
15.750000000000002,19
15.7625,126
15.762500000000001,44
15.77142857142857,8
15.774999999999999,11
15.775,52
15.775000000000002,35
15.787499999999998,11
15.7875,24
15.787500000000001,3
15.799999999999999,86
15.8,65
15.800000000000002,30
15.812499999999998,7
15.8125,98
15.812500000000002,23
15.824999999999998,1
15.825,111
15.825000000000001,46
15.837499999999997,9
15.837499999999999,88
15.8375,91
15.837500000000002,24
15.849999999999998,40
15.85,63
15.850000000000001,141
15.850000000000003,4
15.862499999999997,10
15.862499999999999,32
15.8625,48
15.862500000000002,16
15.87142857142857,6
15.871428571428572,1
15.874999999999998,39
15.875,249
15.875000000000002,40
15.885714285714284,3
15.885714285714286,2
15.887499999999998,1
15.8875,64
15.887500000000001,63
15.887500000000003,1
15.899999999999999,47
15.9,60
15.900000000000002,20
15.912499999999998,23
15.9125,65
15.912500000000001,50
15.912500000000003,3
15.924999999999997,6
15.924999999999999,42
15.925,58
15.937499999999998,18
15.9375,142
15.937500000000002,55
15.937500000000004,1
15.942857142857145,2
15.949999999999998,8
15.95,72
15.950000000000001,99
15.950000000000003,13
15.957142857142856,1
15.962499999999999,17
15.9625,12
15.962500000000002,5
15.971428571428573,2
15.974999999999998,31
15.975,77
15.975000000000001,56
15.987499999999997,1
15.987499999999999,35
15.9875,61
15.987500000000002,17
15.999999999999998,30
16.0,97
16.000000000000004,7
16.012499999999996,9
16.0125,101
16.012500000000003,35
16.014285714285712,5
16.025,103
16.025000000000002,52
16.028571428571425,6
16.02857142857143,1
16.037499999999998,74
16.0375,157
16.049999999999997,36
16.05,189
16.050000000000004,4
16.062499999999996,6
16.0625,66
16.062500000000004,3
16.075,137
16.075000000000003,11
16.0875,60
16.087500000000002,61
16.099999999999998,36
16.1,59
16.112499999999997,62
16.1125,150
16.114285714285714,6
16.114285714285717,3
16.125,111
16.12857142857143,7
16.1375,178
16.137500000000003,37
16.142857142857142,27
16.15,154
16.150000000000002,23
16.162499999999998,21
16.1625,150
16.174999999999997,44
16.175,185
16.18,4
16.187499999999996,21
16.1875,109
16.187500000000004,1
16.199999999999996,8
16.2,118
16.200000000000003,31
16.2125,122
16.212500000000002,72
16.214285714285715,3
16.224999999999998,58
16.225,144
16.237499999999997,42
16.2375,139
16.242857142857144,3
16.249999999999996,14
16.25,182
16.262499999999996,8
16.2625,143
16.262500000000003,22
16.26666666666667,4
16.275,68
16.275000000000002,12
16.287499999999998,59
16.2875,45
16.299999999999997,32
16.3,111
16.312499999999996,4
16.3125,195
16.312500000000004,1
16.325,87
16.325000000000003,15
16.3375,65
16.337500000000002,62
16.342857142857145,12
16.349999999999998,87
16.35,67
16.362499999999997,68
16.3625,154
16.362500000000004,1
16.366666666666667,10
16.375,87
16.375000000000004,22
16.383333333333336,2
16.3875,120
16.387500000000003,41
16.4,81
16.400000000000002,51
16.412499999999998,14
16.4125,87
16.424999999999997,22
16.425,101
16.437499999999996,3
16.4375,132
16.437500000000004,9
16.449999999999996,1
16.45,152
16.450000000000003,57
16.4625,99
16.462500000000002,24
16.466666666666665,1
16.47142857142857,7
16.474999999999998,40
16.475,151
16.487499999999997,38
16.4875,154
16.487500000000004,1
16.5,137
16.500000000000004,10
16.5125,107
16.512500000000003,43
16.525,133
16.525000000000002,46
16.537499999999998,36
16.5375,93
16.549999999999997,8
16.55,156
16.550000000000004,3
16.557142857142857,3
16.562499999999996,27
16.5625,148
16.574999999999996,14
16.575,97
16.575000000000003,23
16.580000000000002,20
16.585714285714285,1
16.5875,125
16.587500000000002,17
16.599999999999998,55
16.6,83
16.612499999999997,17
16.6125,162
16.625,156
16.625000000000004,16
16.6375,62
16.637500000000003,54
16.65,103
16.650000000000002,65
16.662499999999998,15
16.6625,144
16.666666666666668,6
16.67142857142857,10
16.674999999999997,24
16.675,132
16.6875,89
16.7,50
16.700000000000003,41
16.7125,126
16.712500000000002,58
16.724999999999998,44
16.725,133
16.737499999999997,24
16.7375,104
16.74285714285714,1
16.749999999999996,14
16.75,148
16.750000000000004,18
16.762499999999996,6
16.7625,138
16.762500000000003,158
16.775,140
16.775000000000002,27
16.785714285714285,3
16.787499999999998,87
16.7875,30
16.799999999999997,20
16.8,78
16.800000000000004,5
16.812499999999996,5
16.8125,63
16.812500000000004,15
16.824999999999996,15
16.825,170
16.825000000000003,58
16.8375,103
16.837500000000002,32
16.849999999999998,39
16.85,124
16.850000000000005,9
16.862499999999997,34
16.8625,184
16.87142857142857,3
16.874999999999996,10
16.875,176
16.885714285714286,7
16.887499999999996,8
16.8875,105
16.887500000000003,32
16.9,61
16.900000000000002,54
16.912499999999998,30
16.9125,86
16.924999999999997,19
16.925,152
16.9375,125
16.937500000000004,11
16.95,133
16.950000000000003,33
16.9625,217
16.962500000000002,58
16.97142857142857,6
16.974999999999998,29
16.975,174
16.985714285714288,8
16.987499999999997,30
16.9875,109
16.987500000000004,3
16.999999999999996,4
17.0,90
17.000000000000004,1
17.0125,164
17.012500000000003,60
17.01666666666667,6
17.025,36
17.025000000000002,48
17.02857142857143,3
17.037499999999998,31
17.0375,108
17.049999999999997,20
17.05,101
17.050000000000004,1
17.057142857142857,3
17.062499999999996,9
17.0625,154
17.062500000000004,25
17.074999999999996,1
17.075,54
17.075000000000003,28
17.0875,100
17.087500000000002,105
17.099999999999998,47
17.1,82
17.112499999999997,19
17.1125,61
17.112500000000004,4
17.125,180
17.125000000000004,3
17.12857142857143,9
17.1375,155
17.137500000000003,7
17.142857142857142,1
17.15,86
17.150000000000002,52
17.162499999999998,32
17.1625,107
17.174999999999997,8
17.175,76
17.175000000000004,8
17.187499999999996,1
17.1875,149
17.2,155
17.200000000000003,46
17.2125,96
17.212500000000002,11
17.224999999999998,49
17.225,98
17.237499999999997,27
17.2375,100
17.249999999999996,6
17.25,172
17.250000000000004,1
17.25714285714286,5
17.2625,85
17.262500000000003,28
17.275,175
17.275000000000002,23
17.285714285714285,15
17.287499999999998,23
17.2875,76
17.299999999999997,19
17.3,118
17.300000000000004,16
17.312499999999996,4
17.3125,206
17.314285714285713,1
17.325,69
17.325000000000003,33
17.32857142857143,8
17.3375,67
17.337500000000002,88
17.349999999999998,56
17.35,29
17.357142857142858,2
17.362499999999997,55
17.3625,106
17.374999999999996,5
17.375,171
17.375000000000004,3
17.385714285714283,10
17.385714285714286,3
17.3875,143
17.387500000000003,52
17.4,99
17.400000000000002,92
17.412499999999998,60
17.4125,69
17.414285714285715,3
17.424999999999997,47
17.425,131
17.428571428571427,2
17.437499999999996,16
17.4375,109
17.437500000000004,25
17.45,93
17.450000000000003,53
17.4625,161
17.462500000000002,45
17.47142857142857,1
17.474999999999998,85
17.475,70
17.485714285714288,6
17.487499999999997,52
17.4875,153
17.5,201
17.500000000000004,2
17.512499999999996,5
17.5125,55
17.512500000000003,17
17.525,106
17.525000000000002,51
17.537499999999998,14
17.5375,61
17.54,1
17.54285714285714,8
17.542857142857144,4
17.549999999999997,8
17.55,110
17.550000000000004,18
17.559999999999995,3
17.562499999999996,2
17.5625,152
17.562500000000004,7
17.57142857142857,25
17.575,134
17.575000000000003,67
17.585714285714285,6
17.5875,107
17.587500000000002,5
17.599999999999998,64
17.6,146
17.612499999999997,20
17.6125,157
17.624999999999996,7
17.625,104
17.625000000000004,30
17.6375,103
17.637500000000003,20
17.642857142857142,5
17.65,77
17.650000000000002,27
17.657142857142855,11
17.662499999999998,62
17.6625,78
17.674999999999997,83
17.675,97
17.687499999999996,8
17.6875,166
17.699999999999996,1
17.7,104
17.700000000000003,15
17.7125,131
17.712500000000002,42
17.724999999999998,41
17.725,90
17.725000000000005,1
17.728571428571428,6
17.73333333333333,15
17.737499999999997,36
17.7375,239
17.737500000000004,4
17.749999999999996,31
17.75,163
17.750000000000004,2
17.757142857142856,6
17.7625,143
17.762500000000003,25
17.77142857142857,5
17.775,102
17.775000000000002,53
17.787499999999998,21
17.7875,99
17.799999999999997,86
17.8,139
17.800000000000004,3
17.812499999999996,15
17.8125,124
17.812500000000004,12
17.814285714285713,2
17.825,80
17.825000000000003,22
17.837499999999995,9
17.8375,87
17.837500000000002,74
17.849999999999998,57
17.85,167
17.862499999999997,14
17.8625,121
17.875,115
17.875000000000004,11
17.885714285714283,7
17.885714285714286,2
17.887499999999996,1
17.8875,116
17.887500000000003,60
17.9,84
17.900000000000002,57
17.912499999999998,45
17.9125,95
17.924999999999997,18
17.925,211
17.925000000000004,4
17.928571428571427,9
17.937499999999996,17
17.9375,106
17.937500000000004,24
17.942857142857143,27
17.95,143
17.950000000000003,19
17.96,1
17.9625,137
17.962500000000002,55
17.971428571428568,3
17.974999999999998,55
17.975,46
17.985714285714288,5
17.987499999999997,21
17.9875,100
17.987500000000004,2
17.999999999999996,20
18.0,101
18.000000000000004,5
18.0125,183
18.012500000000003,51
18.025,95
18.025000000000002,71
18.02857142857143,21
18.037499999999998,47
18.0375,140
18.049999999999997,35
18.05,112
18.062499999999996,10
18.0625,114
18.062500000000004,1
18.074999999999996,2
18.075,149
18.075000000000003,42
18.0875,142
18.087500000000002,59
18.099999999999998,83
18.1,89
18.112499999999997,36
18.1125,51
18.112500000000004,1
18.11428571428571,1
18.125,94
18.125000000000004,2
18.128571428571426,2
18.1375,139
18.137500000000003,70
18.142857142857142,6
18.15,134
18.150000000000002,42
18.157142857142855,2
18.162499999999998,48
18.1625,52
18.174999999999997,24
18.175,108
18.185714285714287,1
18.187499999999996,39
18.1875,175
18.187500000000004,17
18.2,133
18.200000000000003,18
18.212499999999995,6
18.2125,66
18.212500000000002,29
18.224999999999998,94
18.225,69
18.22857142857143,9
18.237499999999997,26
18.2375,135
18.249999999999996,5
18.25,114
18.262499999999996,9
18.2625,119
18.262500000000003,56
18.274999999999995,8
18.275,80
18.275000000000002,60
18.285714285714285,7
18.287499999999998,58
18.2875,140
18.299999999999997,23
18.3,79
18.312499999999996,1
18.3125,72
18.312500000000004,6
18.316666666666666,21
18.325,73
18.325000000000003,71
18.32857142857143,1
18.3375,91
18.337500000000002,46
18.342857142857145,2
18.349999999999998,50
18.35,140
18.362499999999997,25
18.3625,113
18.374999999999996,31
18.375,62
18.375000000000004,2
18.38571428571429,1
18.3875,71
18.387500000000003,16
18.4,43
18.400000000000002,42
18.400000000000006,9
18.412499999999998,47
18.4125,50
18.424999999999997,19
18.425,83
18.425000000000004,7
18.4375,67
18.437500000000004,24
18.449999999999996,2
18.45,111
18.450000000000003,58
18.4625,88
18.462500000000002,43
18.474999999999998,40
18.475,95
18.487499999999997,21
18.4875,196
18.5,150
18.500000000000004,3
18.512499999999996,11
18.5125,82
18.512500000000003,13
18.525,60
18.525000000000002,44
18.537499999999998,64
18.5375,61
18.542857142857144,15
18.549999999999997,33
18.55,50
18.550000000000004,10
18.562499999999996,7
18.5625,85
18.562500000000004,10
18.574999999999996,10
18.575,32
18.575000000000003,16
18.5875,62
18.587500000000002,27
18.599999999999998,38
18.6,109
18.600000000000005,2
18.612499999999997,13
18.6125,124
18.612500000000004,8
18.624999999999996,7
18.625,104
18.625000000000004,30
18.62857142857143,7
18.637499999999996,1
18.6375,89
18.637500000000003,75
18.65,74
18.650000000000002,62
18.662499999999998,88
18.6625,115
18.674999999999997,28
18.675,134
18.675000000000004,10
18.685714285714283,1
18.685714285714287,3
18.687499999999996,11
18.6875,143
18.687500000000004,5
18.699999999999996,16
18.7,62
18.700000000000003,66
18.7125,90
18.712500000000002,29
18.724999999999998,39
18.725,32
18.737499999999997,22
18.7375,78
18.737500000000004,12
18.749999999999996,3
18.75,103
18.750000000000004,4
18.762499999999996,4
18.7625,72
18.762500000000003,30
18.771428571428572,3
18.775,69
18.775000000000002,41
18.785714285714285,4
18.787499999999998,103
18.7875,132
18.799999999999997,96
18.8,85
18.812499999999996,34
18.8125,143
18.812500000000004,11
18.825,102
18.825000000000003,56
18.833333333333332,6
18.8375,84
18.837500000000002,37
18.849999999999998,97
18.85,63
18.850000000000005,10
18.857142857142858,7
18.862499999999997,69
18.8625,92
18.862500000000004,28
18.874999999999996,5
18.875,125
18.875000000000004,23
18.880000000000003,3
18.885714285714283,4
18.88571428571429,11
18.887499999999996,3
18.8875,81
18.887500000000003,22
18.9,33
18.900000000000002,75
18.912499999999998,92
18.9125,124
18.924999999999997,22
18.925,78
18.937499999999996,2
18.9375,117
18.942857142857143,11
18.949999999999996,5
18.95,139
18.950000000000003,55
18.962499999999995,6
18.9625,57
18.962500000000002,2
18.97142857142857,3
18.974999999999998,45
18.975,99
18.987499999999997,44
18.9875,208
18.987500000000004,1
18.999999999999996,4
19.0,88
19.000000000000004,3
19.012499999999996,41
19.0125,127
19.012500000000003,12
19.025,91
19.025000000000002,32
19.02857142857143,6
19.028571428571432,2
19.03333333333333,3
19.037499999999998,58
19.0375,87
19.042857142857144,10
19.049999999999997,67
19.05,55
19.050000000000004,17
19.057142857142857,10
19.062499999999996,6
19.0625,84
19.062500000000004,11
19.071428571428573,3
19.075,143
19.075000000000003,31
19.0875,141
19.087500000000002,44
19.099999999999998,75
19.1,38
19.112499999999997,49
19.1125,68
19.11428571428571,9
19.124999999999996,84
19.125,102
19.133333333333336,1
19.1375,121
19.137500000000003,10
19.15,134
19.150000000000002,52
19.157142857142862,2
19.162499999999998,42
19.1625,64
19.166666666666664,2
19.174999999999997,23
19.175,97
19.175000000000004,14
19.187499999999996,29
19.1875,137
19.187500000000004,18
19.199999999999996,10
19.2,114
19.200000000000003,16
19.2125,44
19.212500000000002,50
19.214285714285715,11
19.224999999999998,26
19.225,102
19.228571428571428,17
19.233333333333334,19
19.237499999999997,94
19.2375,134
19.237500000000004,4
19.240000000000002,1
19.249999999999996,14
19.25,211
19.250000000000004,19
19.262499999999996,5
19.2625,117
19.262500000000003,13
19.275,83
19.275000000000002,69
19.283333333333335,1
19.287499999999998,59
19.2875,19
19.299999999999997,57
19.3,101
19.300000000000004,3
19.312499999999996,9
19.3125,157
19.312500000000004,2
19.314285714285717,3
19.324999999999996,3
19.325,121
19.325000000000003,16
19.3375,56
19.337500000000002,55
19.342857142857145,23
19.349999999999998,54
19.35,28
19.362499999999997,82
19.3625,127
19.362500000000004,1
19.374999999999996,1
19.375,131
19.375000000000004,35
19.38,2
19.387499999999996,6
19.3875,120
19.387500000000003,45
19.4,88
19.400000000000002,83
19.412499999999998,36
19.4125,88
19.424999999999997,19
19.425,161
19.428571428571427,15
19.428571428571434,9
19.437499999999996,30
19.4375,73
19.437500000000004,12
19.442857142857147,11
19.449999999999996,1
19.45,83
19.450000000000003,27
19.457142857142856,1
19.4625,45
19.462500000000002,85
19.47142857142857,1
19.474999999999998,73
19.475,45
19.487499999999997,60
19.4875,79
19.487500000000004,29
19.499999999999996,12
19.5,85
19.500000000000004,7
19.512499999999996,22
19.5125,84
19.512500000000003,12
19.525,81
19.525000000000002,93
19.52857142857143,1
19.537499999999998,50
19.5375,79
19.542857142857144,7
19.549999999999997,27
19.55,91
19.550000000000004,20
19.562499999999996,17
19.5625,81
19.562500000000004,5
19.575,96
19.575000000000003,50
19.580000000000002,4
19.5875,36
19.587500000000002,46
19.599999999999998,51
19.6,53
19.612499999999997,27
19.6125,130
19.625,68
19.625000000000004,11
19.637499999999996,52
19.6375,134
19.637500000000003,16
19.649999999999995,2
19.65,41
19.650000000000002,35
19.662499999999998,30
19.6625,111
19.674999999999997,86
19.675,75
19.687499999999996,22
19.6875,123
19.687500000000004,25
19.7,83
19.700000000000003,62
19.7125,45
19.712500000000002,102
19.724999999999998,45
19.725,76
19.737499999999997,29
19.7375,133
19.737500000000004,14
19.742857142857144,5
19.749999999999996,10
19.75,117
19.750000000000004,5
19.757142857142856,22
19.762499999999996,12
19.7625,154
19.762500000000003,39
19.775,29
19.775000000000002,33
19.783333333333335,1
19.785714285714285,3
19.787499999999998,37
19.7875,146
19.799999999999997,9
19.8,81
19.800000000000004,30
19.8125,90
19.812500000000004,20
19.816666666666666,1
19.825,105
19.825000000000003,72
19.837499999999995,1
19.8375,92
19.837500000000002,31
19.849999999999998,28
19.85,50
19.850000000000005,5
19.862499999999997,45
19.8625,90
19.862500000000004,2
19.874999999999996,10
19.875,105
19.875000000000004,9
19.887499999999996,2
19.8875,116
19.887500000000003,60
19.9,93
19.900000000000002,100
19.912499999999998,63
19.9125,65
19.924999999999997,56
19.925,109
19.925000000000004,3
19.937499999999996,18
19.9375,75
19.937500000000004,10
19.939999999999998,4
19.95,45
19.950000000000003,45
19.95714285714286,1
19.9625,92
19.962500000000002,37
19.974999999999994,4
19.974999999999998,36
19.975,28
19.985714285714288,2
19.987499999999997,39
19.9875,74
19.999999999999996,12
20.0,90
20.000000000000004,7
20.012499999999996,7
20.0125,85
20.012500000000003,22
20.014285714285716,4
20.016666666666666,3
20.025,47
20.025000000000002,45
20.037499999999998,34
20.0375,76
20.049999999999997,7
20.05,68
20.050000000000004,14
20.062499999999996,40
20.0625,92
20.062500000000004,21
20.074999999999996,6
20.075,184
20.075000000000003,48
20.085714285714285,5
20.0875,102
20.087500000000002,48
20.099999999999998,50
20.1,37
20.112499999999997,58
20.1125,98
20.112500000000004,2
20.124999999999996,4
20.125,77
20.125000000000004,17
20.133333333333333,1
20.137499999999996,23
20.1375,48
20.137500000000003,32
20.142857142857142,5
20.15,63
20.150000000000002,33
20.162499999999998,37
20.1625,56
20.166666666666668,6
20.171428571428574,7
20.174999999999997,32
20.175,99
20.175000000000004,1
20.185714285714283,5
20.185714285714287,1
20.187499999999996,13
20.1875,124
20.187500000000004,1
20.199999999999996,28
20.2,166
20.200000000000003,8
20.2125,69
20.212500000000002,14
20.224999999999998,32
20.225,37
20.237499999999997,19
20.2375,91
20.237500000000004,32
20.24285714285714,4
20.249999999999996,60
20.25,91
20.250000000000004,15
20.2625,47
20.262500000000003,41
20.271428571428572,4
20.274999999999995,5
20.275,56
20.275000000000002,46
20.287499999999998,21
20.2875,83
20.299999999999997,45
20.3,34
20.312499999999996,19
20.3125,85
20.312500000000004,13
20.314285714285717,1
20.325,146
20.325000000000003,1
20.32857142857143,11
20.3375,4
20.337500000000002,61
20.342857142857145,1
20.349999999999998,53
20.35,55
20.357142857142858,1
20.362499999999997,44
20.3625,85
20.362500000000004,9
20.374999999999996,7
20.375,85
20.375000000000004,8
20.3875,55
20.387500000000003,54
20.4,74
20.400000000000002,42
20.412499999999998,65
20.4125,43
20.412500000000005,10
20.424999999999997,4
20.425,118
20.425000000000004,3
20.437499999999996,2
20.4375,99
20.437500000000004,8
20.45,63
20.450000000000003,17
20.4625,67
20.462500000000002,60
20.474999999999998,27
20.475,59
20.48,2
20.485714285714288,15
20.487499999999997,43
20.4875,74
20.487500000000004,21
20.499999999999996,41
20.5,100
20.500000000000004,11
20.512499999999996,11
20.5125,106
20.512500000000003,39
20.514285714285712,6
20.525,50
20.525000000000002,21
20.537499999999998,44
20.5375,45
20.549999999999997,93
20.55,90
20.550000000000004,3
20.5625,61
20.562500000000004,31
20.571428571428566,10
20.571428571428573,4
20.574999999999996,6
20.575,101
20.575000000000003,23
20.587499999999995,7
20.5875,69
20.587500000000002,57
20.599999999999998,94
20.6,57
20.612499999999997,8
20.6125,79
20.624999999999996,16
20.625,105
20.625000000000004,15
20.637499999999996,45
20.6375,50
20.637500000000003,36
20.642857142857142,1
20.649999999999995,1
20.65,33
20.650000000000002,52
20.662499999999998,94
20.6625,68
20.674999999999997,20
20.675,144
20.675000000000004,13
20.687499999999996,29
20.6875,68
20.687500000000004,6
20.699999999999996,2
20.7,62
20.700000000000003,33
20.7125,35
20.712500000000002,112
20.724999999999998,70
20.725,49
20.728571428571428,11
20.733333333333334,29
20.737499999999997,22
20.7375,41
20.74285714285714,2
20.749999999999996,8
20.75,97
20.7625,66
20.762500000000003,20
20.775,79
20.775000000000002,81
20.775000000000006,9
20.787499999999998,47
20.7875,49
20.799999999999997,3
20.8,50
20.800000000000004,8
20.812499999999996,6
20.8125,138
20.812500000000004,15
20.814285714285713,9
20.825,79
20.825000000000003,30
20.8375,87
20.837500000000002,45
20.842857142857145,3
20.849999999999998,89
20.85,87
20.850000000000005,1
20.862499999999997,53
20.8625,106
20.874999999999996,23
20.875,72
20.875000000000004,22
20.887499999999996,6
20.8875,123
20.887500000000003,31
20.899999999999995,24
20.9,28
20.900000000000002,9
20.912499999999998,65
20.9125,39
20.924999999999997,38
20.925,89
20.925000000000004,26
20.937499999999996,17
20.9375,70
20.937500000000004,5
20.949999999999996,2
20.95,78
20.950000000000003,28
20.9625,32
20.962500000000002,55
20.974999999999998,41
20.975,50
20.98333333333333,2
20.987499999999997,13
20.9875,38
20.999999999999996,4
21.0,98
21.000000000000004,6
21.0125,76
21.012500000000003,39
21.01428571428571,2
21.025,64
21.025000000000002,42
21.037499999999998,8
21.0375,49
21.042857142857144,6
21.049999999999997,16
21.05,63
21.050000000000004,15
21.062499999999996,3
21.0625,50
21.062500000000004,14
21.071428571428573,3
21.075,74
21.075000000000003,30
21.0875,135
21.087500000000002,28
21.099999999999994,12
21.099999999999998,35
21.1,35
21.112499999999997,31
21.1125,79
21.112500000000004,4
21.11428571428571,5
21.125,149
21.125000000000004,7
21.137499999999996,11
21.1375,68
21.137500000000003,58
21.139999999999997,12
21.15,130
21.150000000000002,12
21.150000000000006,1
21.162499999999998,34
21.1625,75
21.174999999999997,7
21.175,70
21.175000000000004,5
21.185714285714287,18
21.187499999999996,1
21.1875,87
21.187500000000004,11
21.199999999999996,6
21.2,47
21.200000000000003,5
21.2125,63
21.212500000000002,52
21.224999999999998,10
21.225,146
21.225000000000005,1
21.228571428571428,1
21.237499999999997,27
21.2375,140
21.237500000000004,17
21.249999999999996,7
21.25,92
21.250000000000004,4
21.262499999999996,26
21.2625,25
21.262500000000003,71
21.275,81
21.275000000000002,25
21.275000000000006,4
21.287499999999994,2
21.287499999999998,30
21.2875,87
21.299999999999997,6
21.3,75
21.312499999999996,2
21.3125,82
21.312500000000004,25
21.314285714285717,18
21.324999999999996,35
21.325,47
21.325000000000003,32
21.337499999999995,34
21.3375,111
21.337500000000002,64
21.337500000000006,3
21.339999999999996,1
21.342857142857145,11
21.349999999999998,33
21.35,22
21.357142857142858,1
21.362499999999997,20
21.3625,34
21.362500000000004,5
21.374999999999996,13
21.375,40
21.375000000000004,4
21.387499999999996,14
21.3875,54
21.387500000000003,78
21.4,48
21.400000000000002,45
21.412499999999998,5
21.4125,78
21.424999999999997,3
21.425,28
21.437499999999996,7
21.4375,65
21.437500000000004,2
21.442857142857143,6
21.449999999999996,22
21.45,32
21.450000000000003,47
21.457142857142856,3
21.4625,78
21.462500000000002,25
21.47142857142857,1
21.474999999999998,1
21.475,39
21.485714285714284,4
21.487499999999997,7
21.4875,67
21.499999999999996,12
21.5,78
21.500000000000004,18
21.5125,42
21.512500000000003,5
21.525,40
21.525000000000002,63
21.537499999999998,12
21.5375,67
21.54285714285714,2
21.542857142857144,8
21.549999999999997,5
21.55,86
21.562499999999996,22
21.5625,73
21.562500000000004,42
21.575,91
21.575000000000003,22
21.5875,46
21.587500000000002,22
21.599999999999998,28
21.6,48
21.612499999999997,29
21.6125,28
21.612500000000004,9
21.61428571428571,3
21.614285714285717,7
21.624999999999996,5
21.625,64
21.625000000000004,30
21.637499999999996,24
21.6375,67
21.637500000000003,16
21.642857142857142,16
21.65,64
21.650000000000002,39
21.662499999999994,2
21.662499999999998,45
21.6625,125
21.666666666666668,1
21.671428571428574,38
21.674999999999997,48
21.675,111
21.675000000000004,17
21.687499999999996,9
21.6875,101
21.687500000000004,3
21.7,93
21.700000000000003,25
21.712499999999995,6
21.7125,36
21.712500000000002,51
21.724999999999998,35
21.725,79
21.725000000000005,1
21.733333333333334,9
21.737499999999997,58
21.7375,35
21.742857142857144,8
21.75,51
21.750000000000004,14
21.75714285714286,1
21.762499999999996,6
21.7625,64
21.762500000000003,30
21.771428571428572,8
21.774999999999995,1
21.775,21
21.775000000000002,42
21.787499999999998,21
21.7875,11
21.799999999999997,32
21.8,33
21.800000000000004,25
21.812499999999996,13
21.8125,18
21.812500000000004,11
21.814285714285713,5
21.824999999999996,9
21.825,127
21.825000000000003,20
21.837499999999995,7
21.8375,34
21.837500000000002,13
21.849999999999994,4
